File Name,Attribute,Delimiter,Data Type,Related Values,Documented Data Description,Screen ID,Fld,Screen Title,PADP Label,Field Label,Validation File,PADP Table,PADP Column,Personally Identifiable Information,File Notes,,,,,
UNPRINTED-ORDER,0.0,,X,,Account name,,,,Account Name,Account Name,,unprinted_order,,,Audit file,,,,,
UNPRINTED-ORDER,1.0,,X,,ATTRIBUTES 1+ ARE KEYS TO ORDERS FILE,,,,Orders,Orders,,unprinted_order,orders,,Audit file,,,,,
UNSENT-EDI-ORDER,0.0,,X,,Account Name,,,,Account Name,Account Name,,unsent_edi_order,,,,,,,,
UNSENT-EDI-ORDER,1.0,,X,,Multi-attribute list of order numbers,,,,Order number,Order number,,unsent_edi_order,order_number,,,,,,,
URGENCY-CODE,0.0,,X,,User Defined Code,EAS2.S3,1,CATEGORY CODES,Category Code,Category Code,,urgency_code,,,,,,,,
URGENCY-CODE,1.0,,X,,User Defined Description for Code,EAS2.S3,2,CATEGORY CODES,Description,Description,,urgency_code,description,,,,,,,
URGENCY-CODE,2.0,,N,,"Clinical urgency category Allows users to categorise their own codes 1,2 or 3 (Non QLD)",,,,Clinical Urgency Category,Clinical Urgency Category,,urgency_code,clinical_urgency_category,,,,,,,
URGENCY-CODE,3.0,,A,M,"Date,Time,Who,Operator stamp",EAS2.S3,,CATEGORY CODES,Filed,Filed,OPERATORS,urgency_code,filed,,,,,,,
URGENCY-CODE,4.0,,D,,Start Date,EAS2.S3,4,CATEGORY CODES,Start Date,Start Date,,urgency_code,start_date,,,,,,,
URGENCY-CODE,5.0,,D,,End Date,EAS2.S3,5,CATEGORY CODES,End Date,End Date,,urgency_code,end_date,,,,,,,
URGENCY-CODE,6.0,,X,M1,Replaced Code,EAS2.S3,6,CATEGORY CODES,Replaced Code,Replaced Code,URGENCY-CODE,urgency_code,replaced_code,,,,,,,
URGENCY-CODE,7.0,,X,M2,Replaced by Code,,,,Replaced By Code,Replaced By Code,URGENCY-CODE,urgency_code,replaced_by_code,,,,,,,
URGENCY-CODE,8.0,,N,,Days to Notify,EAS2.S3,3,CATEGORY CODES,Number of Days to Notify,Number of Days to Notify,,urgency_code,number_of_days_to_notify,,,,,,,
VALID.FORMS,0.0,,X,,Form code,PHS2.S174,1,DRUG FORM CODES,Drug Form Code,Drug Form Code,,valid_forms,,,,,,,,
VALID.FORMS,1.0,,X,,Description of form (English translation),PHS2.S174,2,DRUG FORM CODES,Drug Form,Drug Form,,valid_forms,drug_form,,,,,,,
VALID.FORMS,2.0,,X,,Singular text for form (English translation),PHS2.S174,3,DRUG FORM CODES,Singular Form,Singular Form,,valid_forms,singular_form,,,,,,,
VALID.FORMS,3.0,,X,,Plural text of form (English translation),PHS2.S174,4,DRUG FORM CODES,Plural Form,Plural Form,,valid_forms,plural_form,,,,,,,
VALID.FORMS,4.0,,X,,"Verb (the English language verb that applies to the type of form). eg TAB = Tablet would be ""Take"".",PHS2.S174,5,DRUG FORM CODES,Verb,Verb,,valid_forms,verb,,,,,,,
VALID.FORMS,5.0,,X,M1,"Gender (M/F)]Singular Form description]Plural Form description]Verb description (French)
This field may contain Inferred Nulls (refer to info tab)",PHS2.S175,2,DRUG FORM CODES,M/F Singular/Plural - English,M/F Singular/Plural - English,,valid_forms,m_f_singular_plural_english,,,,,,,
VALID.FORMS,6.0,,X,M1,"As for #5 but German
This field may contain Inferred Nulls (refer to info tab)",PHS2.S176,2,DRUG FORM CODES,M/F Singular/Plural - German,M/F Singular/Plural - German,,valid_forms,m_f_singular_plural_german,,,,,,,
VALID.FORMS,7.0,,X,M1,"As for #5 but Italian
This field may contain Inferred Nulls (refer to info tab)",PHS2.S177,2,DRUG FORM CODES,M/F Singular/Plural - Italian,M/F Singular/Plural - Italian,,valid_forms,m_f_singular_plural_italian,,,,,,,
VALID.FORMS,8.0,,X,M1,"As for #5 but Portugese
This field may contain Inferred Nulls (refer to info tab)",PHS2.S179,2,DRUG FORM CODES,M/F Singular/Plural - Portugese,M/F Singular/Plural - Portugese,,valid_forms,m_f_singular_plural_portugese,,,,,,,
VALID.FORMS,9.0,,X,M1,"As for #5 but Yugoslav
This field may contain Inferred Nulls (refer to info tab)",PHS2.S180,2,DRUG FORM CODES,M/F Singular/Plural - Yugoslav,M/F Singular/Plural - Yugoslav,,valid_forms,m_f_singular_plural_yugoslav,,,,,,,
VALID.FORMS,10.0,,X,M1,"As for #5 but Malaysian
This field may contain Inferred Nulls (refer to info tab)",PHS2.S178,2,DRUG FORM CODES,M/F Singular/Plural - Malaysian,M/F Singular/Plural - Malaysian,,valid_forms,m_f_singular_plural_malaysian,,,,,,,
VALID.FORMS,11.0,,B,,Auto-calculation flag (for quantity dispensed) 1=Yes ; 0=No,PHS2.S174,6,DRUG FORM CODES,Calculate Qty,Calculate Qty,,valid_forms,calculate_qty,,,,,,,
VALID.FORMS,12.0,,X,M1,"As for #5 but Chinese USED IN PHARM1 ONLY
This field may contain Inferred Nulls (refer to info tab)",,,DRUG FORM CODES,M/F Singular/Plural - Chinese,M/F Singular/Plural - Chinese,,valid_forms,m_f_singular_plural_chinese,,,,,,,
VALID.FORMS,13.0,,X,M1,"As for #5 but ??
This field may contain Inferred Nulls (refer to info tab)",PHS2.S187,2,DRUG FORM CODES,M/F Singular/Plural,M/F Singular/Plural,,valid_forms,m_f_singular_plural,,,,,,,
VALID.FORMS,14.0,,X,,,,,,,,,valid_forms,attribute14,,,,,,,
VALID.FORMS,15.0,,A,M1,Date Stamp,PHS2.S174,,DRUG FORM CODES,Filed,Filed,OPERATORS,valid_forms,filed,,,,,,,
VALID-COLOURS,0.0,,X,,Colour Code,PHS2.S11,1,Print Colour Codes,Print Colour Code,Print Colour Code,,valid_colours,,,,,,,,
VALID-COLOURS,1.0,,A,M,Date Stamp,PHS2.S11,,Print Colour Codes,Filed,Filed,OPERATORS,valid_colours,filed,,,,,,,
VALID-COLOURS,2.0,,X,,Colour Description,PHS2.S11,2,Print Colour Codes,Description,Description,,valid_colours,description,,,,,,,
VALID-SIZES,0.0,,X,,Size code,PHS2.S12,1,PRINT SIZE CODES,Print Size Code,Print Size Code,,valid_sizes,,,,,,,,
VALID-SIZES,1.0,,A,M,Date Stamp,PHS2.S12,,PRINT SIZE CODES,Filed,Filed,OPERATORS,valid_sizes,filed,,,,,,,
VALID-SIZES,2.0,,X,,Size description,PHS2.S12,2,PRINT SIZE CODES,Description,Description,,valid_sizes,description,,,,,,,
WAITING-STATUS,0.0,,X,,User Defined Code,EAS2.S1,1,WAITING LIST STATUS CODES,Waiting List Status Code,Waiting List Status Code,,waiting_status,,,,,,,,
WAITING-STATUS,1.0,,X,,User Defined Description for Code,EAS2.S1,2,WAITING LIST STATUS CODES,Description,Description,,waiting_status,description,,,,,,,
WAITING-STATUS,2.0,,A,M,"Date Stamp -Date,Time,Who,Operator",EAS2.S1,,WAITING LIST STATUS CODES,Filed,Filed,OPERATORS,waiting_status,filed,,,,,,,
WAITING-STATUS,3.0,,D,,Start Date,EAS2.S1,4,WAITING LIST STATUS CODES,Start Date,Start Date,,waiting_status,start_date,,,,,,,
WAITING-STATUS,4.0,,D,,End Date,EAS2.S1,5,WAITING LIST STATUS CODES,End Date,End Date,,waiting_status,end_date,,,,,,,
WAITING-STATUS,5.0,,X,M1,Replaced Code,EAS2.S1,6,WAITING LIST STATUS CODES,Replaced Code,Replaced Code,WAITING-STATUS,waiting_status,replaced_code,,,,,,,
WAITING-STATUS,6.0,,X,M2,Replaced BY code,,,,Replaced By Code,Replaced By Code,WAITING-STATUS,waiting_status,replaced_by_code,,,,,,,
WAITING-STATUS,7.0,,B,,Facility Code Mandatory - Y/N flag. Y means this status code must be accompanied by TRANSFER DESTINATION HOSP code in the W/List Entry screen.,EAS2.S1,3,WAITING LIST STATUS CODES,Facility Code Mandatory,Facility Code Mandatory,,waiting_status,facility_code_mandatory,,,,,,,
WAIT-LETTERS,0.0,,X,,Sequential Number,,,,Wait Letter ID,Wait Letter ID,,wait_letters,,,Audit File,,,,,
WAIT-LETTERS,1.0,,X,,Letter Code,,,,Letter Code,Letter Code,LETTER-CODE,wait_letters,letter_code,,Audit File,,,,,
WAIT-LETTERS,2.0,,D,,Letter Creation Date,,,,Letter Creation Date,Letter Creation Date,,wait_letters,letter_creation_date,,Audit File,,,,,
WAIT-LETTERS,3.0,,X,,UR Number,EAS2.S116,1,WATING LIST AND BOOKING ENTRY,Patient Number,Patient Number,PATIENTS,wait_letters,patient_number,,Audit File,,,,,
WAIT-LETTERS,4.0,,X,,Name,,,,Name,Name,,wait_letters,name,Y,Audit File,,,,,
WAIT-LETTERS,5.0,,X,,Address 1,,,,Address 1,Address 1,,wait_letters,address_1,,Audit File,,,,,
WAIT-LETTERS,6.0,,X,,Address 2,,,,Address 2,Address 2,,wait_letters,address_2,,Audit File,,,,,
WAIT-LETTERS,7.0,,X,,Suburb,,,,Suburb,Suburb,SUBURBS,wait_letters,suburb,,Audit File,,,,,
WAIT-LETTERS,8.0,,X,,Postcode,,,,Postcode,Postcode,,wait_letters,postcode,,Audit File,,,,,
WAIT-LETTERS,9.0,,D,,Date Placed on Waiting List,EAS2.S116,3,WATING LIST AND BOOKING ENTRY,Date Placed on Waiting List,Placed on List,,wait_letters,date_placed_on_waiting_list,,Audit File,,,,,
WAIT-LETTERS,10.0,,X,,Unit Description,,,,Unit Description,Unit Description,,wait_letters,unit_description,,Audit File,,,,,
WAIT-LETTERS,11.0,,X,,Doctors Name For use on waiting list letters,,,,Doctors Name,Doctors Name,,wait_letters,doctors_name,,Audit File,,,,,
WAIT-LETTERS,12.0,,X,,ELECTIVES file identifier (Patient Number:Entry number),,,,Electives ID,ELECTIVES ID,ELECTIVES,wait_letters,electives_id,,Audit File,,,,,
WAIT-LETTERS,13.0,,X,,Procedure Description,EAS2.S116,11,WAITING LIST AND BOOKING ENTRY,Procedure Desc,Op./Procedure,,wait_letters,procedure_desc,,Audit File,,,,,
WAIT-LETTERS,14.0,,X,,,,,,Not used,,,wait_letters,not_used14,,Audit File,,,,,
WAIT-LETTERS,15.0,,X,,,,,,Not used,,,wait_letters,not_used15,,Audit File,,,,,
WAIT-LETTERS,16.0,,X,,Ward Code,EAS2.S116,17,WAITING LIST AND BOOKING ENTRY,Ward Code,Ward,,wait_letters,ward_code,,Audit File,,,,,
WAIT-LETTERS,17.0,,X,,Contact Name,,,,Contact Name,,,wait_letters,contact_name,,Audit File,,,,,
WAIT-LETTERS,18.0,,X,,Contact Address 1,,,,Contact Address 1,,,wait_letters,contact_address_1,,Audit File,,,,,
WAIT-LETTERS,19.0,,X,,Contact Address 2,,,,Contact Address 2,,,wait_letters,contact_address_2,,Audit File,,,,,
WAIT-LETTERS,20.0,,X,,Contact Suburb,,,,Contact Suburb,,,wait_letters,contact_suburb,,Audit File,,,,,
WAIT-LETTERS,21.0,,X,,Contact Postcode,,,,Contact Postcode,,,wait_letters,contact_postcode,,Audit File,,,,,
WARD.GROUP,0.0,,X,,Ward group code,PDS2.S48,1,Ward Group,Ward Group,Ward Group,,ward_group,,,,,,,,
WARD.GROUP,1.0,,A,M,Operator time & date stamp,PDS2.S48,,Ward Group,Filed,Filed,OPERATORS,ward_group,filed,,,,,,,
WARD.GROUP,2.0,,X,,Description,PDS2.S48,2,Ward Group,Description,Description,,ward_group,description,,,,,,,
WARD.GROUP,3.0,,X,M,Lists the wards belonging to the ward group.,PDS2.S48,3,Ward Group,Ward,Ward,WARDS,ward_group,ward,,,,,,,
WARDS,0.0,,X,,Ward Codes,HOSP2.S1,1,Ward Codes,Ward Code,Ward Code,,wards,,,Reference File,,,,,
WARDS,1.0,,X,,Description ,HOSP2.S1,2,Ward Codes,Description,Description,,wards,description,,Reference File,,,,,
WARDS,2.0,,X,,Location ,HOSP2.S1,3,Ward Codes,Location,Location,,wards,location,,Reference File,,,,,
WARDS,3.0,,N,,Number of beds (counter) ,HOSP2.S1,19,Ward Codes,Bed Number,Bed Number,,wards,bed_number,,Reference File,,,,,
WARDS,4.0,,X,M1,"Phone Extension for each Bed Number (ie Bed Number = MV position)
This field may contain Inferred Nulls (refer to info tab)",HOSP2.S1,22,Ward Codes,Phone Ext.,Phone Ext.,,wards,phone_ext,,Reference File,,,,,
WARDS,5.0,,X,M,Cardiac monitor  ,,,,Cardiac Monitor,Cardiac Monitor,,wards,cardiac_monitor,,Reference File,,,,,
WARDS,6.0,,B,,CCU / ICU flag ,,,,Ccu / Icu Flag,Ccu / Icu Flag,,wards,ccu_icu_flag,,Reference File,,,,,
WARDS,7.0,,X,M,"Sex and Age Check (Spain) (Sex Check]Sex Code]Age Check]Age Check Min]Age Check Max) MV are loops in PADP. Fields 17, 18, 14, 15, 16 of Ward Codes screen all write to this attribute. Sex and Age Check codes: 0 = do not check, 1 = warn user if mismatch, 2 = do not allow allocation of bed if mismatch",HOSP2.S1,,Ward Codes,Bed Control Checks,"Sex Check, Sex Code, Age Check, Min. Age, Max. Age",,wards,bed_control_checks,,Reference File,,,,,
WARDS,8.0,,X,,Type of Ward  ,HOSP2.S1,4,Ward Codes,Ward Type,Ward Type,,wards,ward_type,,Reference File,,,,,
WARDS,9.0,,X,M,Date associated with the change in number of beds (First MV is current),,,,Bed Allocation Change Date,Bed Allocation Change Date,,wards,bed_allocation_change_date,,Reference File,,,,,
WARDS,10.0,,X,M,Current Inpatients in Ward  Who have been assigned beds,ADM2.S387,,Patient Admission,Inpatients in Ward Assigned Bed,Inpatients in Ward Assigned Bed,ADMISSIONS,wards,inpatients_in_ward_assigned_bed,,Reference File,,,,,
WARDS,11.0,,A,M,Date Time Who Operator  ,HOSP2.S1,,Ward Codes,Filed,Filed,OPERATORS,wards,filed,,Reference File,,,,,
WARDS,12.0,,N,M,Approved number of beds (First MV is current) (MV as per code),HOSP2.S1,9,Ward Codes,Approved Beds,Approved Beds,,wards,approved_beds,,Reference File,,,,,
WARDS,13.0,,N,M,Ward Capacity of beds (First MV is current),,,,Ward Capacity Of Beds,Ward Capacity Of Beds,,wards,ward_capacity_of_beds,,Reference File,,,,,
WARDS,14.0,,X,M1,"Bed ID 
This field may contain Inferred Nulls (refer to info tab)",HOSP2.S1,20,Ward Codes,Bed Code,Bed Code,,wards,bed_code,,Reference File,,,,,
WARDS,15.0,,X,,Cost Centre Code (Fields 5 and 6 of HOSP2.S1 Ward Codes are concatenated into this attribute. Those fields and this attribute can only be populated when GLS is an installed module and the Interface Parameters have been configured in HOSP/ADM System Parameters),HOSP2.S1,5,Ward Codes,Cost Centre,Cost Centre,CENTRES,wards,cost_centre,,Reference File,,,,,
WARDS,16.0,,X,M,Admission ,,,,Admission,Admission,,wards,admission,,Reference File,,,,,
WARDS,17.0,,N2,,Cost of day bed (Spain) ,,,,Cost Of Day Bed (Spain),Cost Of Day Bed (Spain),,wards,cost_of_day_bed_spain,,Reference File,,,,,
WARDS,18.0,,X,,Accommodation code ,HOSP2.S1,8,Ward Codes,Accom Code,Accom Code,,wards,accom_code,,Reference File,,,,,
WARDS,19.0,,X,,Special - describes the room  eg if it has a view or if it has a television set,,,,Special Room,Special Room,,wards,special_room,,Reference File,,,,,
WARDS,20.0,,B,,Level of Bed Control ,HOSP2.S1,13,Ward Codes,Bed Control,Bed Control,,wards,bed_control,,Reference File,,,,,
WARDS,21.0,,D,M,Ward closure date (The 1st value is the most recent),HOSP2.S103,2,Ward History,Closure Date,Closure Date,,wards,closure_date,,Reference File,,,,,
WARDS,22.0,,B,,Bed Retention ,HOSP2.S1,10,Ward Codes,Bed Retention,Bed Retention,,wards,bed_retention,,Reference File,,,,,
WARDS,23.0,,X,M,Bed Type ,HOSP2.S1,21,Ward Codes,Bed Type,Bed Type,HOSP.BED.TYPE,wards,bed_type,,Reference File,,,,,
WARDS,24.0,,D,M1,"Bed Close date 
This field may contain Inferred Nulls (refer to info tab)",HOSP2.S1,24,Ward Codes,Bed Closed,Bed Closed,,wards,bed_closed,,Reference File,,,,,
WARDS,25.0,,D,M,Ward Opening date (The 1st DATE value is the most r recent),HOSP2.S103,3,Ward Codes,Opening Date,Opening Date,,wards,opening_date,,Reference File,,,,,
WARDS,26.0,,X,M,Comment (The 1st value is the most recent) (This attribute is related to attribute 21),HOSP2.S103,4,Ward Codes,Comment,Comment,,wards,comment,,Reference File,,,,,
WARDS,27.0,,X,M,Inpatients who have been assigned to the ward but have not been allocated beds.,ADM2.S387,,Patient Admission,Inpatients in Ward Not Assigned Bed,Inpatients in Ward Not Assigned Bed,,wards,inpatients_in_ward_not_assigned_bed,,Reference File,,,,,
WARDS,28.0,,B,,Indicator for Leave Ward 1=Yes  0=No,,,,Indicator For Leave Ward,Indicator For Leave Ward,,wards,indicator_for_leave_ward,,Reference File,,,,,
WARDS,29.0,,X,,Campus ,HOSP2.S1,7,Ward Codes,Campus,Campus,CAMPUS,wards,campus,,Reference File,,,,,
WARDS,30.0,,X,,Ward Category (used to be ICU/CCU Ward true or false flag),HOSP2.S1,11,Ward Codes,Ward Category,Ward Category,HOSP.BED.CATEGORY,wards,ward_category,,Reference File,,,,,
WARDS,31.0,,X,M1,Bed Category ,HOSP2.S1,23,Ward Codes,Bed Category,Bed Category,HOSP.BED.CATEGORY,wards,bed_category,,Reference File,,,,,
WARDS,32.0,,B,,Discharge lounge Flag (SA only) ,HOSP2.S1,12,Ward Codes,Disch. Lounge Ward,Disch. Lounge Ward?,,wards,disch_lounge_ward,,Reference File,,,,,
WARDS,33.0,,B,M1,"Discharge Lounge Bed Flag (SA Only) 
This field may contain Inferred Nulls (refer to info tab)",HOSP2.S1,25,Ward Codes,D/c Lounge Bed,D/c Lounge Bed?,,wards,d_c_lounge_bed,,Reference File,,,,,
WARDS,34.0,,B,,Short Stay Ward Y/N (Vic) ,HOSP2.S1,26,Ward Codes,Short Stay Ward,Short Stay Ward?,,wards,short_stay_ward,,Reference File,,,,,
WARDYTD,0.0,,X,,Ward.code*Pat.Class,,,,Ward and Patient Class,Ward and Patient Class,,wardytd,,,,,,,,
WARDYTD,1.0,,X,,null,,,,,,,wardytd,attribute1,,Array,,,,,
WARDYTD,2.0,,X,,null,,,,,,,wardytd,attribute2,,,,,,,
WARDYTD,3.0,,X,M,Year - in descending order (eg. 1991]1992 ),,,,Year - in Descending Order,Year - in Descending Order,,wardytd,year_in_descending_order,,,,,,,
WARDYTD,4.0,,N,M,No. of Scripts - month 1,,,,No. of Scripts - month 1,No. of Scripts - month 1,,wardytd,no_of_scripts_month_1,,,,,,,
WARDYTD,5.0,,N,M,No. of Scripts - month 2,,,,No. of Scripts - month 2,No. of Scripts - month 2,,wardytd,no_of_scripts_month_2,,,,,,,
WARDYTD,6.0,,N,M,No. of Scripts - month 3,,,,No. of Scripts - month 3,No. of Scripts - month 3,,wardytd,no_of_scripts_month_3,,,,,,,
WARDYTD,7.0,,N,M,No. of Scripts - month 4,,,,No. of Scripts - month 4,No. of Scripts - month 4,,wardytd,no_of_scripts_month_4,,,,,,,
WARDYTD,8.0,,N,M,No. of Scripts - month 5,,,,No. of Scripts - month 5,No. of Scripts - month 5,,wardytd,no_of_scripts_month_5,,,,,,,
WARDYTD,9.0,,N,M,No. of Scripts - month 6,,,,No. of Scripts - month 6,No. of Scripts - month 6,,wardytd,no_of_scripts_month_6,,,,,,,
WARDYTD,10.0,,N,M,No. of Scripts - month 7,,,,No. of Scripts - month 7,No. of Scripts - month 7,,wardytd,no_of_scripts_month_7,,,,,,,
WARDYTD,11.0,,N,M,No. of Scripts - month 8,,,,No. of Scripts - month 8,No. of Scripts - month 8,,wardytd,no_of_scripts_month_8,,,,,,,
WARDYTD,12.0,,N,M,No. of Scripts - month 9,,,,No. of Scripts - month 9,No. of Scripts - month 9,,wardytd,no_of_scripts_month_9,,,,,,,
WARDYTD,13.0,,N,M,No. of Scripts - month 10,,,,No. of Scripts - month 10,No. of Scripts - month 10,,wardytd,no_of_scripts_month_10,,,,,,,
WARDYTD,14.0,,N,M,No. of Scripts - month 11,,,,No. of Scripts - month 11,No. of Scripts - month 11,,wardytd,no_of_scripts_month_11,,,,,,,
WARDYTD,15.0,,N,M,No. of Scripts - month 12,,,,No. of Scripts - month 12,No. of Scripts - month 12,,wardytd,no_of_scripts_month_12,,,,,,,
WARDYTD,16.0,,N,M,No. of Items - month 1,,,,No. of Items - month 1,No. of Items - month 1,,wardytd,no_of_items_month_1,,,,,,,
WARDYTD,17.0,,N,M,No. of Items - month 2,,,,No. of Items - month 2,No. of Items - month 2,,wardytd,no_of_items_month_2,,,,,,,
WARDYTD,18.0,,N,M,No. of Items - month 3,,,,No. of Items - month 3,No. of Items - month 3,,wardytd,no_of_items_month_3,,,,,,,
WARDYTD,19.0,,N,M,No. of Items - month 4,,,,No. of Items - month 4,No. of Items - month 4,,wardytd,no_of_items_month_4,,,,,,,
WARDYTD,20.0,,N,M,No. of Items - month 5,,,,No. of Items - month 5,No. of Items - month 5,,wardytd,no_of_items_month_5,,,,,,,
WARDYTD,21.0,,N,M,No. of Items - month 6,,,,No. of Items - month 6,No. of Items - month 6,,wardytd,no_of_items_month_6,,,,,,,
WARDYTD,22.0,,N,M,No. of Items - month 7,,,,No. of Items - month 7,No. of Items - month 7,,wardytd,no_of_items_month_7,,,,,,,
WARDYTD,23.0,,N,M,No. of Items - month 8,,,,No. of Items - month 8,No. of Items - month 8,,wardytd,no_of_items_month_8,,,,,,,
WARDYTD,24.0,,N,M,No. of Items - month 9,,,,No. of Items - month 9,No. of Items - month 9,,wardytd,no_of_items_month_9,,,,,,,
WARDYTD,25.0,,N,M,No. of Items - month 10,,,,No. of Items - month 10,No. of Items - month 10,,wardytd,no_of_items_month_10,,,,,,,
WARDYTD,26.0,,N,M,No. of Items - month 11,,,,No. of Items - month 11,No. of Items - month 11,,wardytd,no_of_items_month_11,,,,,,,
WARDYTD,27.0,,N,M,No. of Items - month 12,,,,No. of Items - month 12,No. of Items - month 12,,wardytd,no_of_items_month_12,,,,,,,
WARDYTD,28.0,,N4,M,Value - month 1,,,,Value - month 1,Value - month 1,,wardytd,value_month_1,,,,,,,
WARDYTD,29.0,,N4,M,Value - month 2,,,,Value - month 2,Value - month 2,,wardytd,value_month_2,,,,,,,
WARDYTD,30.0,,N4,M,Value - month 3,,,,Value - month 3,Value - month 3,,wardytd,value_month_3,,,,,,,
WARDYTD,31.0,,N4,M,Value - month 4,,,,Value - month 4,Value - month 4,,wardytd,value_month_4,,,,,,,
WARDYTD,32.0,,N4,M,Value - month 5,,,,Value - month 5,Value - month 5,,wardytd,value_month_5,,,,,,,
WARDYTD,33.0,,N4,M,Value - month 6,,,,Value - month 6,Value - month 6,,wardytd,value_month_6,,,,,,,
WARDYTD,34.0,,N4,M,Value - month 7,,,,Value - month 7,Value - month 7,,wardytd,value_month_7,,,,,,,
WARDYTD,35.0,,N4,M,Value - month 8,,,,Value - month 8,Value - month 8,,wardytd,value_month_8,,,,,,,
WARDYTD,36.0,,N4,M,Value - month 9,,,,Value - month 9,Value - month 9,,wardytd,value_month_9,,,,,,,
WARDYTD,37.0,,N4,M,Value - month 10,,,,Value - month 10,Value - month 10,,wardytd,value_month_10,,,,,,,
WARDYTD,38.0,,N4,M,Value - month 11,,,,Value - month 11,Value - month 11,,wardytd,value_month_11,,,,,,,
WARDYTD,39.0,,N4,M,Value - month 12,,,,Value - month 12,Value - month 12,,wardytd,value_month_12,,,,,,,
YTD-FILE,0.0,,X,,YY*ACCOUNT CLASS,,,,Account ID,Account ID,,ytd_file,,,,,,,,
YTD-FILE,1.0,,N,,Days Raised,,,,Days Raised,Days Raised,,ytd_file,days_raised,,,,,,,
YTD-FILE,2.0,,N2,M,Amount Raised,,,,Amount Raised,Amount Raised,,ytd_file,amount_raised,,,,,,,
YTD-FILE,3.0,,N2,M,Refunds,,,,Refunds,Refunds,,ytd_file,refunds,,,,,,,
YTD-FILE,4.0,,N2,M,Receipts,,,,Receipts,Receipts,,ytd_file,receipts,,,,,,,
YTD-FILE,5.0,,N2,M,Journal - normal,,,,Journal - normal,Journal - normal,,ytd_file,journal_normal,,,,,,,
